"Id","SalePrice"
2908,130830.143733333
2909,166389.777733333
2910,78107.1204
2911,79825.5249333333
2912,143005.630566667
2913,95980.2137666667
2914,90193.1588333333
2915,94507.3422
2916,77146.3416666667
2917,167035.0339
2918,120494.495833333
2919,205393.779733333
